Data,"Tipo Residuo","Peso"
2014-09-10,"Plastico","3280,00"
2014-09-10,"Indiferenciado","255720,00"
2014-09-10,"Cortes de Jardim","73340,00"
2014-09-10,"Vidro","17680,00"
2014-09-09,"Residuos Limpeza","27720,00"
2014-09-09,"Plastico","23860,00"
2014-09-09,"Indiferenciado","256120,00"
2014-09-09,"Vidro","14780,00"
2014-09-09,"Monstros","11340,00"
2014-09-09,"Cortes de Jardim","78000,00"
2014-09-09,"Papel","5160,00"
2014-09-08,"Residuos Limpeza","50400,00"
2014-09-08,"Plastico","1620,00"
2014-09-08,"Vidro","9120,00"
2014-09-08,"Monstros","13420,00"
2014-09-08,"Indiferenciado","250700,00"
2014-09-08,"Papel","39940,00"
2014-09-08,"Cortes de Jardim","92100,00"
2014-09-07,"Indiferenciado","237000,00"
2014-09-07,"Papel","3060,00"
2014-09-07,"Plastico","100,00"
2014-09-07,"Vidro","1620,00"
2014-09-06,"Residuos Limpeza","31620,00"
2014-09-06,"Vidro","25820,00"
2014-09-06,"Indiferenciado","253800,00"
2014-09-06,"Cortes de Jardim","48300,00"
2014-09-06,"Papel","4480,00"
2014-09-06,"Plastico","1260,00"
2014-09-06,"Monstros","3420,00"
2014-09-05,"Vidro","6840,00"
2014-09-05,"Indiferenciado","242660,00"
2014-09-05,"Monstros","8880,00"
2014-09-05,"Residuos Limpeza","41040,00"
2014-09-05,"Plastico","12740,00"
2014-09-05,"Papel","2940,00"
2014-09-05,"Cortes de Jardim","67820,00"
2014-09-04,"Indiferenciado","249440,00"
2014-09-04,"Cortes de Jardim","68100,00"
2014-09-04,"Vidro","4720,00"
2014-09-04,"Papel","27900,00"
2014-09-04,"Plastico","2000,00"
2014-09-04,"Residuos Limpeza","6000,00"
2014-09-04,"Monstros","8380,00"
2014-09-03,"Cortes de Jardim","71160,00"
2014-09-03,"Papel","11020,00"
2014-09-03,"Monstros","12480,00"
2014-09-03,"Indiferenciado","247740,00"
2014-09-03,"Vidro","6940,00"
2014-09-03,"Residuos Limpeza","13320,00"
2014-09-03,"Plastico","2140,00"
2014-09-02,"Papel","1840,00"
2014-09-02,"Monstros","9260,00"
2014-09-02,"Indiferenciado","250960,00"
2014-09-02,"Vidro","5780,00"
2014-09-02,"Cortes de Jardim","67960,00"
2014-09-02,"Residuos Limpeza","18700,00"
2014-09-02,"Plastico","22220,00"
2014-09-01,"Monstros","9960,00"
2014-09-01,"Indiferenciado","238700,00"
2014-09-01,"Residuos Limpeza","10480,00"
2014-09-01,"Papel","39040,00"
2014-09-01,"Plastico","1240,00"
2014-09-01,"Cortes de Jardim","72300,00"
2014-08-31,"Indiferenciado","246200,00"
2014-08-31,"Papel","2840,00"
2014-08-30,"Vidro","12460,00"
2014-08-30,"Indiferenciado","247940,00"
2014-08-30,"Papel","6640,00"
2014-08-30,"Cortes de Jardim","53240,00"
2014-08-30,"Residuos Limpeza","43980,00"
2014-08-30,"Monstros","4140,00"
2014-08-30,"Plastico","2340,00"
2014-08-29,"Vidro","10920,00"
2014-08-29,"Indiferenciado","249100,00"
2014-08-29,"Residuos Limpeza","15560,00"
2014-08-29,"Monstros","7320,00"
2014-08-29,"Plastico","12140,00"
2014-08-29,"Papel","7500,00"
2014-08-29,"Cortes de Jardim","67320,00"
2014-08-28,"Cortes de Jardim","65000,00"
2014-08-28,"Indiferenciado","228920,00"
2014-08-28,"Vidro","6000,00"
2014-08-28,"Papel","24080,00"
2014-08-28,"Plastico","1900,00"
2014-08-28,"Residuos Limpeza","35160,00"
2014-08-28,"Monstros","9560,00"
2014-08-27,"Cortes de Jardim","74240,00"
2014-08-27,"Papel","6500,00"
2014-08-27,"Monstros","7460,00"
2014-08-27,"Indiferenciado","260520,00"
2014-08-27,"Vidro","17440,00"
2014-08-27,"Residuos Limpeza","8900,00"
2014-08-27,"Plastico","2040,00"
2014-08-26,"Monstros","8600,00"
2014-08-26,"Vidro","11360,00"
2014-08-26,"Plastico","22200,00"
2014-08-26,"Papel","3060,00"
2014-08-26,"Cortes de Jardim","52680,00"
2014-08-26,"Residuos Limpeza","26220,00"
2014-08-26,"Indiferenciado","241160,00"
2014-08-25,"Plastico","1520,00"
2014-08-25,"Papel","29020,00"
2014-08-25,"Monstros","8880,00"
2014-08-25,"Indiferenciado","230500,00"
2014-08-25,"Cortes de Jardim","55900,00"
2014-08-25,"Vidro","15420,00"
2014-08-25,"Residuos Limpeza","6860,00"
2014-08-24,"Papel","2800,00"
2014-08-24,"Indiferenciado","224120,00"
2014-08-23,"Plastico","1500,00"
2014-08-23,"Monstros","2160,00"
2014-08-23,"Residuos Limpeza","4760,00"
2014-08-23,"Indiferenciado","246160,00"
2014-08-23,"Papel","5320,00"
2014-08-23,"Cortes de Jardim","36220,00"
2014-08-23,"Vidro","15120,00"
2014-08-22,"Indiferenciado","242200,00"
2014-08-22,"Plastico","11340,00"
2014-08-22,"Papel","3360,00"
2014-08-22,"Monstros","6100,00"
2014-08-22,"Residuos Limpeza","4360,00"
2014-08-22,"Vidro","8940,00"
2014-08-22,"Cortes de Jardim","76340,00"
2014-08-21,"Papel","26360,00"
2014-08-21,"Cortes de Jardim","52940,00"
2014-08-21,"Indiferenciado","241320,00"
2014-08-21,"Monstros","6620,00"
2014-08-21,"Residuos Limpeza","21700,00"
2014-08-21,"Plastico","5100,00"
2014-08-20,"Indiferenciado","240760,00"
2014-08-20,"Vidro","24980,00"
2014-08-20,"Plastico","2700,00"
2014-08-20,"Residuos Limpeza","32700,00"
2014-08-20,"Papel","5780,00"
2014-08-20,"Monstros","10240,00"
2014-08-20,"Cortes de Jardim","48520,00"
2014-08-19,"Indiferenciado","241360,00"
2014-08-19,"Vidro","6800,00"
2014-08-19,"Cortes de Jardim","55380,00"
2014-08-19,"Monstros","8500,00"
2014-08-19,"Papel","3160,00"
2014-08-19,"Plastico","24780,00"
2014-08-19,"Residuos Limpeza","18340,00"
2014-08-18,"Cortes de Jardim","57920,00"
2014-08-18,"Papel","32600,00"
2014-08-18,"Residuos Limpeza","16500,00"
2014-08-18,"Indiferenciado","231660,00"
2014-08-18,"Vidro","12220,00"
2014-08-18,"Monstros","8200,00"
2014-08-18,"Plastico","1560,00"
2014-08-17,"Indiferenciado","222200,00"
2014-08-17,"Papel","2880,00"
2014-08-17,"Residuos Limpeza","300,00"
2014-08-16,"Vidro","24200,00"
2014-08-16,"Plastico","2140,00"
2014-08-16,"Papel","14480,00"
2014-08-16,"Cortes de Jardim","31140,00"
2014-08-16,"Indiferenciado","236260,00"
2014-08-16,"Residuos Limpeza","15320,00"
2014-08-16,"Monstros","3800,00"
2014-08-15,"Papel","3760,00"
2014-08-15,"Residuos Limpeza","400,00"
2014-08-15,"Monstros","540,00"
2014-08-15,"Indiferenciado","244100,00"
2014-08-14,"Residuos Limpeza","6640,00"
2014-08-14,"Plastico","11380,00"
2014-08-14,"Cortes de Jardim","65340,00"
2014-08-14,"Papel","880,00"
2014-08-14,"Monstros","6440,00"
2014-08-14,"Indiferenciado","242180,00"
2014-08-13,"Residuos Limpeza","24540,00"
2014-08-13,"Indiferenciado","244040,00"
2014-08-13,"Monstros","8560,00"
2014-08-13,"Vidro","15060,00"
2014-08-13,"Cortes de Jardim","57240,00"
2014-08-13,"Papel","17540,00"
2014-08-12,"Indiferenciado","249300,00"
2014-08-12,"Residuos Limpeza","12720,00"
2014-08-12,"Plastico","22800,00"
2014-08-12,"Cortes de Jardim","56420,00"
2014-08-12,"Monstros","10920,00"
2014-08-12,"Papel","4260,00"
2014-08-12,"Vidro","6320,00"
2014-08-11,"Vidro","4220,00"
2014-08-11,"Indiferenciado","239960,00"
2014-08-11,"Papel","35700,00"
2014-08-11,"Residuos Limpeza","45900,00"
2014-08-11,"Plastico","1500,00"
2014-08-11,"Cortes de Jardim","72580,00"
2014-08-11,"Monstros","11520,00"
2014-08-10,"Indiferenciado","239720,00"
2014-08-10,"Monstros","240,00"
2014-08-10,"Papel","3080,00"
2014-08-09,"Indiferenciado","271260,00"
2014-08-09,"Cortes de Jardim","49860,00"
2014-08-09,"Plastico","1620,00"
2014-08-09,"Papel","5900,00"
2014-08-09,"Vidro","14700,00"
2014-08-09,"Monstros","5980,00"
2014-08-09,"Residuos Limpeza","18920,00"
2014-08-08,"Papel","5200,00"
2014-08-08,"Monstros","9800,00"
2014-08-08,"Cortes de Jardim","56120,00"
2014-08-08,"Indiferenciado","234940,00"
2014-08-08,"Vidro","7800,00"
2014-08-08,"Residuos Limpeza","14860,00"
2014-08-08,"Plastico","11840,00"
2014-08-07,"Monstros","9840,00"
2014-08-07,"Plastico","2080,00"
2014-08-07,"Residuos Limpeza","33080,00"
2014-08-07,"Papel","26460,00"
2014-08-07,"Cortes de Jardim","61720,00"
2014-08-07,"Indiferenciado","244700,00"
2014-08-06,"Papel","2900,00"
2014-08-06,"Plastico","1620,00"
2014-08-06,"Indiferenciado","252240,00"
2014-08-06,"Vidro","15560,00"
2014-08-06,"Cortes de Jardim","58000,00"
2014-08-06,"Monstros","7600,00"
2014-08-06,"Residuos Limpeza","56200,00"
2014-08-05,"Cortes de Jardim","72720,00"
2014-08-05,"Papel","7300,00"
2014-08-05,"Plastico","22460,00"
2014-08-05,"Monstros","10320,00"
2014-08-05,"Residuos Limpeza","93520,00"
2014-08-05,"Indiferenciado","243740,00"
2014-08-05,"Vidro","6540,00"
2014-08-04,"Plastico","1360,00"
2014-08-04,"Monstros","8560,00"
2014-08-04,"Residuos Limpeza","76640,00"
2014-08-04,"Vidro","11660,00"
2014-08-04,"Papel","36980,00"
2014-08-04,"Cortes de Jardim","64380,00"
2014-08-04,"Indiferenciado","243700,00"
2014-08-03,"Papel","2380,00"
2014-08-03,"Indiferenciado","247180,00"
2014-08-02,"Plastico","2020,00"
2014-08-02,"Residuos Limpeza","4920,00"
2014-08-02,"Cortes de Jardim","56360,00"
2014-08-02,"Papel","8180,00"
2014-08-02,"Indiferenciado","261620,00"
2014-08-02,"Monstros","5120,00"
2014-08-02,"Vidro","19020,00"
2014-08-01,"Plastico","13820,00"
2014-08-01,"Residuos Limpeza","3800,00"
2014-08-01,"Indiferenciado","270620,00"
2014-08-01,"Vidro","7360,00"
2014-08-01,"Monstros","9880,00"
2014-08-01,"Cortes de Jardim","59500,00"
2014-08-01,"Papel","3480,00"
2014-07-31,"Indiferenciado","251800,00"
2014-07-31,"Residuos Limpeza","25620,00"
2014-07-31,"Plastico","3320,00"
2014-07-31,"Papel","25720,00"
2014-07-31,"Cortes de Jardim","76620,00"
2014-07-31,"Vidro","13940,00"
2014-07-31,"Monstros","9020,00"
2014-07-30,"Residuos Limpeza","19300,00"
2014-07-30,"Indiferenciado","253220,00"
2014-07-30,"Vidro","20040,00"
2014-07-30,"Papel","6340,00"
2014-07-30,"Cortes de Jardim","67900,00"
2014-07-30,"Plastico","2220,00"
2014-07-30,"Monstros","9700,00"
2014-07-29,"Vidro","6740,00"
2014-07-29,"Indiferenciado","248280,00"
2014-07-29,"Residuos Limpeza","28420,00"
2014-07-29,"Monstros","7840,00"
2014-07-29,"Plastico","22980,00"
2014-07-29,"Papel","2880,00"
2014-07-29,"Cortes de Jardim","71940,00"
2014-07-28,"Indiferenciado","252760,00"
2014-07-28,"Cortes de Jardim","65000,00"
2014-07-28,"Vidro","8540,00"
2014-07-28,"Papel","36720,00"
2014-07-28,"Plastico","1620,00"
2014-07-28,"Residuos Limpeza","48260,00"
2014-07-28,"Monstros","8380,00"
2014-07-27,"Papel","3220,00"
2014-07-27,"Indiferenciado","251280,00"
2014-07-26,"Residuos Limpeza","43700,00"
2014-07-26,"Cortes de Jardim","59160,00"
2014-07-26,"Plastico","2820,00"
2014-07-26,"Papel","5900,00"
2014-07-26,"Monstros","5820,00"
2014-07-26,"Indiferenciado","261940,00"
2014-07-26,"Vidro","18640,00"
2014-07-25,"Residuos Limpeza","8300,00"
2014-07-25,"Indiferenciado","249640,00"
2014-07-25,"Vidro","4200,00"
2014-07-25,"Monstros","6680,00"
2014-07-25,"Plastico","9760,00"
2014-07-25,"Cortes de Jardim","60760,00"
2014-07-25,"Papel","4960,00"
2014-07-24,"Indiferenciado","247020,00"
2014-07-24,"Residuos Limpeza","5840,00"
2014-07-24,"Papel","25440,00"
2014-07-24,"Plastico","2300,00"
2014-07-24,"Monstros","6400,00"
2014-07-24,"Cortes de Jardim","60440,00"
2014-07-24,"Vidro","13080,00"
2014-07-23,"Indiferenciado","254080,00"
2014-07-23,"Vidro","22580,00"
2014-07-23,"Papel","2780,00"
2014-07-23,"Cortes de Jardim","59260,00"
2014-07-23,"Monstros","9140,00"
2014-07-23,"Residuos Limpeza","34260,00"
2014-07-23,"Plastico","4040,00"
2014-07-22,"Vidro","9100,00"
2014-07-22,"Indiferenciado","247920,00"
2014-07-22,"Residuos Limpeza","14120,00"
2014-07-22,"Monstros","9200,00"
2014-07-22,"Papel","4660,00"
2014-07-22,"Cortes de Jardim","53200,00"
2014-07-22,"Plastico","23260,00"
2014-07-21,"Indiferenciado","242280,00"
2014-07-21,"Cortes de Jardim","76880,00"
2014-07-21,"Vidro","13640,00"
2014-07-21,"Plastico","1540,00"
2014-07-21,"Papel","38260,00"
2014-07-21,"Residuos Limpeza","29180,00"
2014-07-21,"Monstros","8460,00"
2014-07-20,"Papel","1380,00"
2014-07-20,"Indiferenciado","246920,00"
2014-07-19,"Plastico","2040,00"
2014-07-19,"Residuos Limpeza","33840,00"
2014-07-19,"Papel","6100,00"
2014-07-19,"Cortes de Jardim","41000,00"
2014-07-19,"Vidro","22960,00"
2014-07-19,"Indiferenciado","255360,00"
2014-07-19,"Monstros","5680,00"
2014-07-18,"Residuos Limpeza","22540,00"
2014-07-18,"Indiferenciado","256360,00"
2014-07-18,"Cortes de Jardim","27840,00"
2014-07-18,"Monstros","8440,00"
2014-07-18,"Vidro","6000,00"
2014-07-18,"Plastico","12080,00"
2014-07-18,"Papel","3760,00"
2014-07-17,"Indiferenciado","259740,00"
2014-07-17,"Vidro","9020,00"
2014-07-17,"Residuos Limpeza","33500,00"
2014-07-17,"Monstros","7140,00"
2014-07-17,"Papel","24160,00"
2014-07-17,"Plastico","2960,00"
2014-07-16,"Vidro","22360,00"
2014-07-16,"Indiferenciado","253740,00"
2014-07-16,"Cortes de Jardim","6200,00"
2014-07-16,"Papel","3200,00"
2014-07-16,"Monstros","9140,00"
2014-07-16,"Residuos Limpeza","18520,00"
2014-07-16,"Plastico","3940,00"
2014-07-15,"Indiferenciado","251860,00"
2014-07-15,"Residuos Limpeza","14220,00"
2014-07-15,"Monstros","6920,00"
2014-07-15,"Papel","4320,00"
2014-07-15,"Plastico","22880,00"
2014-07-14,"Vidro","14720,00"
2014-07-14,"Indiferenciado","256580,00"
2014-07-14,"Papel","34940,00"
2014-07-14,"Monstros","6180,00"
2014-07-14,"Plastico","1820,00"
2014-07-14,"Residuos Limpeza","21640,00"
2014-07-13,"Papel","3940,00"
2014-07-13,"Monstros","200,00"
2014-07-13,"Indiferenciado","237200,00"
2014-07-12,"Residuos Limpeza","27480,00"
2014-07-12,"Plastico","2000,00"
2014-07-12,"Papel","6080,00"
2014-07-12,"Monstros","5020,00"
2014-07-12,"Vidro","15960,00"
2014-07-12,"Indiferenciado","257340,00"
2014-07-11,"Monstros","7580,00"
2014-07-11,"Plastico","10720,00"
2014-07-11,"Residuos Limpeza","27120,00"
2014-07-11,"Indiferenciado","249740,00"
2014-07-11,"Papel","5620,00"
2014-07-10,"Monstros","7140,00"
2014-07-10,"Residuos Limpeza","4400,00"
2014-07-10,"Plastico","2900,00"
2014-07-10,"Cortes de Jardim","5320,00"
2014-07-10,"Papel","21600,00"
2014-07-10,"Vidro","4100,00"
2014-07-10,"Indiferenciado","254040,00"
2014-07-09,"Residuos Limpeza","17040,00"
2014-07-09,"Monstros","7980,00"
2014-07-09,"Indiferenciado","240660,00"
2014-07-09,"Vidro","13360,00"
2014-07-09,"Papel","3060,00"
2014-07-09,"Plastico","1800,00"
2014-07-08,"Indiferenciado","254260,00"
2014-07-08,"Vidro","7200,00"
2014-07-08,"Plastico","20340,00"
2014-07-08,"Monstros","10600,00"
2014-07-08,"Residuos Limpeza","16820,00"
2014-07-08,"Papel","7240,00"
2014-07-07,"Papel","39260,00"
2014-07-07,"Monstros","7440,00"
2014-07-07,"Indiferenciado","250160,00"
2014-07-07,"Vidro","13420,00"
2014-07-07,"Residuos Limpeza","10380,00"
2014-07-07,"Plastico","2020,00"
2014-07-06,"Indiferenciado","232780,00"
2014-07-06,"Papel","2860,00"
2014-07-06,"Plastico","1400,00"
2014-07-05,"Indiferenciado","267480,00"
2014-07-05,"Residuos Limpeza","15780,00"
2014-07-05,"Plastico","1320,00"
2014-07-05,"Papel","6540,00"
2014-07-05,"Monstros","6200,00"
2014-07-05,"Vidro","16960,00"
2014-07-04,"Vidro","9380,00"
2014-07-04,"Papel","3880,00"
2014-07-04,"Indiferenciado","245460,00"
2014-07-04,"Residuos Limpeza","5160,00"
2014-07-04,"Monstros","4820,00"
2014-07-04,"Plastico","12900,00"
2014-07-03,"Vidro","4700,00"
2014-07-03,"Residuos Limpeza","30220,00"
2014-07-03,"Indiferenciado","217220,00"
2014-07-03,"Monstros","8820,00"
2014-07-03,"Papel","26620,00"
2014-07-03,"Plastico","2460,00"
2014-07-02,"Cortes de Jardim","4060,00"
2014-07-02,"Indiferenciado","243740,00"
2014-07-02,"Papel","2900,00"
2014-07-02,"Vidro","16700,00"
2014-07-02,"Residuos Limpeza","15800,00"
2014-07-02,"Plastico","1160,00"
2014-07-02,"Monstros","9600,00"
2014-07-01,"Papel","4200,00"
2014-07-01,"Monstros","9780,00"
2014-07-01,"Vidro","3520,00"
2014-07-01,"Indiferenciado","253280,00"
2014-07-01,"Residuos Limpeza","64560,00"
2014-07-01,"Plastico","27640,00"
2014-06-30,"Monstros","10600,00"
2014-06-30,"Indiferenciado","252340,00"
2014-06-30,"Vidro","15640,00"
2014-06-30,"Plastico","1340,00"
2014-06-30,"Papel","39980,00"
2014-06-30,"Residuos Limpeza","27600,00"
2014-06-29,"Papel","3960,00"
2014-06-29,"Indiferenciado","240480,00"
2014-06-28,"Residuos Limpeza","6340,00"
2014-06-28,"Monstros","6260,00"
2014-06-28,"Papel","4280,00"
2014-06-28,"Plastico","1340,00"
2014-06-28,"Indiferenciado","265320,00"
2014-06-28,"Vidro","19400,00"
2014-06-27,"Plastico","12260,00"
2014-06-27,"Monstros","6600,00"
2014-06-27,"Residuos Limpeza","6000,00"
2014-06-27,"Indiferenciado","238020,00"
2014-06-27,"Vidro","20460,00"
2014-06-27,"Papel","3060,00"
2014-06-26,"Indiferenciado","239820,00"
2014-06-26,"Monstros","9480,00"
2014-06-26,"Residuos Limpeza","6660,00"
2014-06-26,"Papel","23900,00"
2014-06-26,"Plastico","2760,00"
2014-06-26,"Vidro","8900,00"
2014-06-26,"Cortes de Jardim","2040,00"
2014-06-25,"Residuos Limpeza","34180,00"
2014-06-25,"Monstros","8320,00"
2014-06-25,"Papel","3880,00"
2014-06-25,"Vidro","8880,00"
2014-06-25,"Indiferenciado","243820,00"
2014-06-25,"Plastico","1760,00"
2014-06-24,"Vidro","7540,00"
2014-06-24,"Monstros","9920,00"
2014-06-24,"Indiferenciado","262940,00"
2014-06-24,"Plastico","23100,00"
2014-06-24,"Residuos Limpeza","15620,00"
2014-06-24,"Papel","3280,00"
2014-06-23,"Indiferenciado","233880,00"
2014-06-23,"Vidro","11440,00"
2014-06-23,"Cortes de Jardim","2480,00"
2014-06-23,"Monstros","10440,00"
2014-06-23,"Residuos Limpeza","57360,00"
2014-06-23,"Papel","38200,00"
2014-06-23,"Plastico","1360,00"
2014-06-22,"Papel","1140,00"
2014-06-22,"Indiferenciado","237680,00"
2014-06-21,"Papel","6160,00"
2014-06-21,"Monstros","5600,00"
2014-06-21,"Residuos Limpeza","34420,00"
2014-06-21,"Plastico","2540,00"
2014-06-21,"Vidro","10820,00"
2014-06-21,"Indiferenciado","238140,00"
2014-06-20,"Residuos Limpeza","4380,00"
2014-06-20,"Monstros","11260,00"
2014-06-20,"Vidro","24280,00"
2014-06-20,"Papel","5540,00"
2014-06-20,"Plastico","12480,00"
2014-06-20,"Indiferenciado","247420,00"
2014-06-19,"Monstros","10800,00"
2014-06-19,"Residuos Limpeza","27100,00"
2014-06-19,"Plastico","1840,00"
2014-06-19,"Indiferenciado","246220,00"
2014-06-19,"Vidro","9400,00"
2014-06-19,"Papel","22420,00"
2014-06-18,"Plastico","1780,00"
2014-06-18,"Residuos Limpeza","12740,00"
2014-06-18,"Vidro","16520,00"
2014-06-18,"Indiferenciado","244280,00"
2014-06-18,"Papel","5040,00"
2014-06-18,"Monstros","5820,00"
2014-06-17,"Residuos Limpeza","6600,00"
2014-06-17,"Vidro","9760,00"
2014-06-17,"Indiferenciado","254140,00"
2014-06-17,"Monstros","8460,00"
2014-06-17,"Plastico","18840,00"
2014-06-17,"Papel","3620,00"
2014-06-16,"Indiferenciado","238140,00"
2014-06-16,"Plastico","2180,00"
2014-06-16,"Papel","38080,00"
2014-06-16,"Residuos Limpeza","39840,00"
2014-06-16,"Cortes de Jardim","4400,00"
2014-06-16,"Monstros","6600,00"
2014-06-16,"Vidro","6780,00"
2014-06-15,"Indiferenciado","230280,00"
2014-06-15,"Papel","4160,00"
2014-06-14,"Residuos Limpeza","4840,00"
2014-06-14,"Plastico","18280,00"
2014-06-14,"Monstros","4100,00"
2014-06-14,"Papel","440,00"
2014-06-14,"Indiferenciado","224620,00"
2014-06-14,"Vidro","4640,00"
2014-06-13,"Indiferenciado","232620,00"
2014-06-13,"Papel","3520,00"
2014-06-12,"Vidro","15780,00"
2014-06-12,"Indiferenciado","250400,00"
2014-06-12,"Residuos Limpeza","4940,00"
2014-06-12,"Plastico","2260,00"
2014-06-12,"Monstros","6220,00"
2014-06-12,"Papel","24240,00"
2014-06-11,"Indiferenciado","236880,00"
2014-06-11,"Monstros","6460,00"
2014-06-11,"Vidro","13360,00"
2014-06-11,"Plastico","23780,00"
2014-06-11,"Residuos Limpeza","26920,00"
2014-06-11,"Papel","2100,00"
2014-06-10,"Indiferenciado","248980,00"
2014-06-10,"Papel","2360,00"
2014-06-09,"Vidro","10800,00"
2014-06-09,"Indiferenciado","227960,00"
2014-06-09,"Residuos Limpeza","11520,00"
2014-06-09,"Monstros","7840,00"
2014-06-09,"Plastico","1160,00"
2014-06-09,"Papel","34380,00"
2014-06-08,"Indiferenciado","242520,00"
2014-06-08,"Papel","2720,00"
2014-06-07,"Indiferenciado","226720,00"
2014-06-07,"Papel","6540,00"
2014-06-07,"Monstros","5500,00"
2014-06-07,"Residuos Limpeza","32340,00"
2014-06-07,"Plastico","1120,00"
2014-06-07,"Cortes de Jardim","8820,00"
2014-06-07,"Vidro","18380,00"
2014-06-06,"Residuos Limpeza","5680,00"
2014-06-06,"Monstros","8260,00"
2014-06-06,"Vidro","3880,00"
2014-06-06,"Indiferenciado","233220,00"
2014-06-06,"Papel","2980,00"
2014-06-06,"Plastico","12720,00"
2014-06-06,"Cortes de Jardim","5680,00"
2014-06-05,"Indiferenciado","231060,00"
2014-06-05,"Vidro","6880,00"
2014-06-05,"Monstros","6140,00"
2014-06-05,"Residuos Limpeza","4960,00"
2014-06-05,"Plastico","2020,00"
2014-06-05,"Papel","21560,00"
2014-06-04,"Indiferenciado","229640,00"
2014-06-04,"Monstros","9280,00"
2014-06-04,"Vidro","6340,00"
2014-06-04,"Residuos Limpeza","5360,00"
2014-06-04,"Papel","2680,00"
2014-06-04,"Plastico","1040,00"
2014-06-03,"Indiferenciado","245040,00"
2014-06-03,"Vidro","8120,00"
2014-06-03,"Cortes de Jardim","3860,00"
2014-06-03,"Papel","2420,00"
2014-06-03,"Residuos Limpeza","7100,00"
2014-06-03,"Plastico","23920,00"
2014-06-03,"Monstros","8080,00"
2014-06-02,"Vidro","9660,00"
2014-06-02,"Indiferenciado","232260,00"
2014-06-02,"Papel","34820,00"
2014-06-02,"Plastico","1320,00"
2014-06-02,"Monstros","10520,00"
2014-06-02,"Residuos Limpeza","83600,00"
2014-06-01,"Indiferenciado","227240,00"
2014-06-01,"Papel","2560,00"
2014-05-31,"Indiferenciado","231000,00"
2014-05-31,"Cortes de Jardim","6460,00"
2014-05-31,"Papel","5540,00"
2014-05-31,"Vidro","12700,00"
2014-05-31,"Monstros","5140,00"
2014-05-31,"Residuos Limpeza","7520,00"
2014-05-31,"Plastico","3100,00"
2014-05-30,"Papel","2860,00"
2014-05-30,"Monstros","8120,00"
2014-05-30,"Indiferenciado","223900,00"
2014-05-30,"Vidro","9700,00"
2014-05-30,"Plastico","12200,00"
2014-05-30,"Residuos Limpeza","5440,00"
2014-05-29,"Vidro","9680,00"
2014-05-29,"Monstros","7980,00"
2014-05-29,"Indiferenciado","238440,00"
2014-05-29,"Residuos Limpeza","11200,00"
2014-05-29,"Papel","24500,00"
2014-05-29,"Plastico","1980,00"
2014-05-29,"Cortes de Jardim","3980,00"
2014-05-28,"Indiferenciado","208000,00"
2014-05-28,"Monstros","8520,00"
2014-05-28,"Vidro","16700,00"
2014-05-28,"Plastico","500,00"
2014-05-28,"Papel","4200,00"
2014-05-28,"Residuos Limpeza","32240,00"
2014-05-27,"Papel","2080,00"
2014-05-27,"Indiferenciado","244680,00"
2014-05-27,"Vidro","9400,00"
2014-05-27,"Monstros","7200,00"
2014-05-27,"Residuos Limpeza","25340,00"
2014-05-27,"Plastico","23900,00"
2014-05-26,"Vidro","15740,00"
2014-05-26,"Plastico","1200,00"
2014-05-26,"Papel","32180,00"
2014-05-26,"Cortes de Jardim","3280,00"
2014-05-26,"Monstros","9220,00"
2014-05-26,"Residuos Limpeza","6280,00"
2014-05-26,"Indiferenciado","220760,00"
2014-05-25,"Papel","2480,00"
2014-05-25,"Indiferenciado","234460,00"
2014-05-24,"Residuos Limpeza","53580,00"
2014-05-24,"Plastico","1540,00"
2014-05-24,"Monstros","4460,00"
2014-05-24,"Vidro","17400,00"
2014-05-24,"Indiferenciado","225460,00"
2014-05-24,"Papel","7200,00"
2014-05-23,"Plastico","12580,00"
2014-05-23,"Residuos Limpeza","6200,00"
2014-05-23,"Papel","5180,00"
2014-05-23,"Indiferenciado","237060,00"
2014-05-23,"Monstros","9100,00"
2014-05-22,"Residuos Limpeza","28580,00"
2014-05-22,"Cortes de Jardim","6200,00"
2014-05-22,"Indiferenciado","227980,00"
2014-05-22,"Vidro","6820,00"
2014-05-22,"Monstros","9280,00"
2014-05-22,"Plastico","1540,00"
2014-05-22,"Papel","20540,00"
2014-05-21,"Indiferenciado","210540,00"
2014-05-21,"Vidro","17060,00"
2014-05-21,"Residuos Limpeza","25760,00"
2014-05-21,"Monstros","8160,00"
2014-05-21,"Papel","3300,00"
2014-05-21,"Plastico","1360,00"
2014-05-20,"Indiferenciado","231980,00"
2014-05-20,"Papel","2740,00"
2014-05-20,"Residuos Limpeza","7300,00"
2014-05-20,"Plastico","22840,00"
2014-05-20,"Monstros","7500,00"
2014-05-19,"Vidro","13560,00"
2014-05-19,"Cortes de Jardim","4780,00"
2014-05-19,"Indiferenciado","232500,00"
2014-05-19,"Residuos Limpeza","61020,00"
2014-05-19,"Monstros","9680,00"
2014-05-19,"Plastico","1420,00"
2014-05-19,"Papel","35480,00"
2014-05-18,"Indiferenciado","228960,00"
2014-05-18,"Papel","3180,00"
2014-05-17,"Plastico","1520,00"
2014-05-17,"Residuos Limpeza","35600,00"
2014-05-17,"Monstros","4980,00"
2014-05-17,"Indiferenciado","265340,00"
2014-05-17,"Vidro","12300,00"
2014-05-17,"Papel","5040,00"
2014-05-16,"Indiferenciado","224440,00"
2014-05-16,"Residuos Limpeza","38980,00"
2014-05-16,"Papel","2680,00"
2014-05-16,"Plastico","10700,00"
